REGION,DIVISION,SCHOOL ID,NAME OF SCHOOL,MUNICIPALITY/ LOCATION,LD,NO. OF SITES,SCOPE OF WORKS,OTHER DESIGN CONFIGURATION,NO. OF ACADEMIC CLASSROOMS,NO. OF WORKSHOP (equivalent to 2-CL),NO. OF ICT/COMPUTER LABORATORY (equivalent to 2-CL),NO. OF SCIENCE LABORATORY (equivalent to 2-CL),NO. OF AVR (equivalent to 2-CL),NO. OF HOME ECONOMICS (equivalent to 2-CL),TOTAL CLASSROOMS,WITH DEMOLITION? YES/ NO,WITH SITE IMPROVEMENT? YES/ NO,WITH SLOPE PROTECTION? YES/NO,OTHER REMARKS,With Site Development Plan?,"With proposal from OTHER SOURCES, including LGUs, NGOs, Private Sector etc)?","Avaiability of Buildable Space
(Y/N)","OTHER REMARKS (Buildable Space)
",Site Ownership,"OTHER REMARKS
Site Ownership
","Viability / Accessibility
(Y/N)","OTHER REMARKS
Viability / Accessibility","Operational Readiness
(Y/N)","OTHER REMARKS
Operational Readiness
","Implementability of Proposed Scope
(Y/N)","OTHER REMARKS
Implementability of Proposed Scope
","Geotechnical Testing
(Y/N)","OTHER REMARKS
Geotechnical Testing
",Latitude,Longitude
Region IV-A,Batangas,107736,Venancio Trinidad Sr. Memorial School,TALISAY,3rd ,1,2STY6CL,,6,,,,,,6,NO,NO,NO,,"Yes, but NOT drawn to scale",None,Y,Available Space - 70m x 25m,Tax Declaration ,LGU Owned,1,with concrete access roads,1,0,1,0,1,Previous result of testing was done by DPWH,14.0957949,121.0218984
Region IV-A,Batangas,301091,Bukal Integrated National High School,PADRE GARCIA,4th ,1,4STY8CL,,8,,,,,,8,NO,NO,NO,,"Yes, but NOT drawn to scale",None,Y,Available Space - 18m x 30m,Titled,DepEd Owned,1,with concrete access roads,1,0,1,0,1,Previous result of testing was done by DPWH,13.861841,121.253714
Region IV-A,Binan City,306240,Biñan City Senior High School-West Campus,CITY OF BIÑAN,Lone,1,4STY8CL,,8,,,,,,8,,,NO,,Yes,YES- LGU,Y,,LGU owed - Tax Dec,,1,0,1,0,1,0,1,0,14.2984386,121.0580686
Region IV-A,Cabuyao City,108234,Baclaran ES,CABUYAO,2nd ,1,4STY20CL,,20,0,0,0,0,0,20,NO,YES,NO,site improvement includes embankment,"Yes, but NOT drawn to scale",None,Y,110m x 76m,LGU,,1,,1,,1,Feasible,0,,14.244815,121.169814
Region IV-A,Cabuyao City,108237,Bigaa ES,CABUYAO,2nd ,1,4STY8CL,,8,0,0,0,0,0,8,YES,YES,NO,site improvement includes embankment,"Yes, but NOT drawn to scale",None,0,27m x 20m with demolition,DEPED,,1,,1,,1,Feasible,0,,14.2910525,121.1284445
Region IV-A,Cabuyao City,108251,San Isidro ES,CABUYAO,2nd ,1,4STY8CL,,8,0,0,0,0,0,8,YES,NO,NO,,"Yes, drawn to scale",None,0,28.5m x 17m with demolition,LGU,,1,,1,,1,Feasible,0,,14.240782,121.1396273
Region IV-A,Calamba City,109840,Bubuyan Elementary School,CITY OF CALAMBA,2nd ,1,4STY8CL,,8,0,0,0,0,0,8,YES,NO,NO,due to limited ground space (roof deck is an option for activity area),"Yes, but NOT drawn to scale",None,0,with demolition of existing structure,TCT-CLOA awarded to school,,1,0,1,0,1,0,0,0,14.17192,121.103884
Region IV-A,Calamba City,109814,Bucal Elementary School,CITY OF CALAMBA,2nd ,1,4STY12CL,,12,0,0,0,0,0,12,YES,NO,NO,due to limited ground space (roof deck is an option for activity area),"Yes, but NOT drawn to scale",None,0,with demolition of existing structure,Tax Declaration,,1,0,1,0,1,0,0,0,14.1889,121.1689
Region IV-A,Calamba City,109829,Calamba Elementary School,CITY OF CALAMBA,2nd ,1,4STY12CL,,12,0,0,0,0,0,12,YES,NO,NO,due to limited ground space (roof deck is an option for activity area),"Yes, but NOT drawn to scale",None,0,with demolition of existing structure,TCT in the name of the school,,1,0,1,0,1,0,0,0,14.21072,121.16792
Region IV-A,Calamba City,109832,Lingga ES,CITY OF CALAMBA,2nd ,1,4STY12CL,,12,0,0,0,0,0,12,YES,NO,NO,due to limited ground space (roof deck is an option for activity area),"Yes, but NOT drawn to scale",None,0,with demolition of existing structure,Tax Declaration,,1,0,1,0,1,0,0,0,14.2156907,121.18223
Region IV-A,Calamba City,109839,Uwisan Elementary School,CITY OF CALAMBA,2nd ,1,4STY8CL,,8,0,0,0,0,0,8,YES,NO,NO,due to limited ground space (roof deck is an option for activity area),"Yes, but NOT drawn to scale",None,0,with demolition of existing structure,TCT in the name of LGU,,1,0,1,0,1,0,0,0,14.23816,121.17206
Region IV-A,Cavite,108018,Binakayan Elementary School,KAWIT,1st,1,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - LGU,,1,0,1,0,1,0,1,0,14.45152,120.92258
Region IV-A,Cavite,108018,Binakayan Elementary School,KAWIT,1st,,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - LGU,,1,0,1,0,1,0,1,0,14.45152,120.92258
Region IV-A,Cavite,301189,Emiliano T. Tirona Memorial National High School,KAWIT,1st,1,4STY32CL,,32,,,,,,32,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.44086,120.908297
Region IV-A,Cavite,301189,Emiliano T. Tirona Memorial National High School,KAWIT,1st,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.44086,120.908297
Region IV-A,Cavite,301189,Emiliano T. Tirona Memorial National High School,KAWIT,1st,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.44086,120.908297
Region IV-A,Cavite,108019,Florante Ilano Memorial Elementary School,KAWIT,1st,1,4STY8CL,,8,,,,,,8,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.4581057,120.92235
Region IV-A,Cavite,108020,Gahak-Marulas Elementary School,KAWIT,1st,1,4STY16CL,,16,,,,,,16,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,0,As per our record,14.44388,120.9102165
Region IV-A,Cavite,108082,Salcedo Elementary School,NOVELETA,1st,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.4248,120.8723
Region IV-A,Cavite,108082,Salcedo Elementary School,NOVELETA,1st,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.4248,120.8723
Region IV-A,Cavite,108090,Mayor Calixto D. Enriquez Elementary School,ROSARIO,1st,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - LGU,,1,0,1,0,1,0,0,As per our record,14.4296409,120.869962
Region IV-A,Cavite,108090,Mayor Calixto D. Enriquez Elementary School,ROSARIO,1st,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - LGU,,1,0,1,0,1,0,0,As per our record,14.4296409,120.869962
Region IV-A,Cavite,108093,Tejeros Convention Elementary School,ROSARIO,1st,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - LGU,,1,0,1,0,1,0,0,As per our record,14.403015,120.859933
Region IV-A,Cavite,107893,Cabilang Baybay Elementary School,CARMONA,5th,1,4STY16CL,,16,,,,,,16,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.317806,121.0499543
Region IV-A,Cavite,301177,Carmona National High School,CARMONA,5th,1,4STY12CL,,12,,,,,,12,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,0,As per our record,14.3148373,121.0544719
Region IV-A,Cavite,301177,Carmona National High School,CARMONA,5th,,4STY8CL,,8,,,,,,8,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,0,As per our record,14.3148373,121.0544719
Region IV-A,Cavite,107896,Mabuhay Elementary School,CARMONA,5th,1,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,0,As per our record,14.3103063,121.0505226
Region IV-A,Cavite,107897,Maduya Elementary School,CARMONA,5th,1,4STY16CL,,16,,,,,,16,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,0,As per our record,14.316964,121.0606404
Region IV-A,Cavite,107936,Area J Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY12CL,,12,,,,,,12,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2905,121.0021
Region IV-A,Cavite,107939,Family Village Resources Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY16CL,,16,,,,,,16,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3038417,121.0073696
Region IV-A,Cavite,107938,Francisco De Castro Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3232403,121.027432
Region IV-A,Cavite,301192,Gen. Mariano Alvarez Technical High School,GEN. MARIANO ALVAREZ,5th,1,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2981223,121.0084492
Region IV-A,Cavite,301192,Gen. Mariano Alvarez Technical High School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2981223,121.0084492
Region IV-A,Cavite,301192,Gen. Mariano Alvarez Technical High School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2981223,121.0084492
Region IV-A,Cavite,301192,Gen. Mariano Alvarez Technical High School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2981223,121.0084492
Region IV-A,Cavite,301192,Gen. Mariano Alvarez Technical High School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2981223,121.0084492
Region IV-A,Cavite,305792,General Mariano Alvarez National High School,GEN. MARIANO ALVAREZ,5th,1,12STY60CL,,60,,,,,,60,NO,YES,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,,14.3301579,121.0349434
Region IV-A,Cavite,107940,San Gabriel I Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.31179,121.01964
Region IV-A,Cavite,107940,San Gabriel I Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.31179,121.01964
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY20CL,,20,,,,,,20,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107941,San Gabriel II Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY16CL,,16,,,,,,16,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2,121
Region IV-A,Cavite,107943,San Jose Elementary School,GEN. MARIANO ALVAREZ,5th,1,4STY24CL,,24,,,,,,24,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3317877,121.0369049
Region IV-A,Cavite,107943,San Jose Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY12CL,,12,,,,,,12,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3317877,121.0369049
Region IV-A,Cavite,107943,San Jose Elementary School,GEN. MARIANO ALVAREZ,5th,,4STY8CL,,8,,,,,,8,YES,NO,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3317877,121.0369049
Region IV-A,Cavite,108095,Bagong Buhay Elementary School,SILANG,5th,1,4STY8CL,,8,,,,,,8,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.273865,120.99471
Region IV-A,Cavite,301180,Bulihan Integrated National High School,SILANG,5th,1,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2802336,120.996157
Region IV-A,Cavite,301180,Bulihan Integrated National High School,SILANG,5th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2802336,120.996157
Region IV-A,Cavite,301180,Bulihan Integrated National High School,SILANG,5th,,4STY16CL,,16,,,,,,16,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2802336,120.996157
Region IV-A,Cavite,108102,Bulihan Sites & Services Project Elementary School,SILANG,5th,1,4STY32CL,,32,,,,,,32,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2736164,120.995524
Region IV-A,Cavite,108102,Bulihan Sites & Services Project Elementary School,SILANG,5th,,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2736164,120.995524
Region IV-A,Cavite,108120,Hoyo Elementary School,SILANG,5th,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Deed of Sale,,1,0,1,0,1,0,0,As per our record,14.195545,121.006302
Region IV-A,Cavite,301197,Kaong National High School,SILANG,5th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.2437653,120.9957756
Region IV-A,Cavite,108126,Lumil Elementary School,SILANG,5th,1,4STY8CL,,8,,,,,,8,NO,,,,"Yes, but NOT drawn to scale",,Y,,Special Patent,,1,0,1,0,1,0,0,As per our record,14.1828892,121.0115653
Region IV-A,Cavite,301202,Lumil Integrated National High School,SILANG,5th,1,4STY16CL,,16,,,,,,16,YES,,,,"Yes, but NOT drawn to scale",,Y,,Deed of Sale,,1,0,1,0,1,0,1,0,14.177305,121.005666
Region IV-A,Cavite,108108,Maguyam Elementary School,SILANG,5th,1,4STY12CL,,12,,,,,,12,NO,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.264333,121.005379
Region IV-A,Cavite,301203,Malabag National High School,SILANG,5th,1,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,0,As per our record,14.1432592,120.9646464
Region IV-A,Cavite,301203,Malabag National High School,SILANG,5th,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,0,As per our record,14.1432592,120.9646464
Region IV-A,Cavite,108128,Munting Ilog Elementary School,SILANG,5th,1,2STY6CL,,6,,,,,,6,YES,,,,"Yes, but NOT drawn to scale",,Y,,Deed of Sale,,1,0,1,0,1,0,0,As per our record,14.2188731,120.996521
Region IV-A,Cavite,108112,Tatiao Elementary School,SILANG,5th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA, The  land  owner claims  the  excessive  size covered by the  school.The  land  owner  wants that to pay the  excessive  amount covered  by the school.This  is  referred to the  municipal  government  to  discuss the  said  issue.,1,0,1,0,1,0,0,As per our record,14.2238972,120.9897494
Region IV-A,Cavite,107859,Halang Banaybanay Elementary School,AMADEO,7th,1,4STY24CL,,24,,,,,,24,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.2006591,120.931456
Region IV-A,Cavite,301210,Pangil National High School,AMADEO,7th,1,4STY16CL,,16,,,,,,16,YES,YES,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.1994795,120.9054583
Region IV-A,Cavite,107865,Talon Elementary School,AMADEO,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec - owner. Some portion LGU (1250 sq. m.)  / Verbal donation,"No title, only tax declaration under the name of the donor very much willing to donate but they are not already residing in Amadeo",1,0,1,0,1,0,1,0,14.1364321,120.9402535
Region IV-A,Cavite,501520,Banaba Cerca Integrated School,INDANG,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.214736,120.852675
Region IV-A,Cavite,501520,Banaba Cerca Integrated School,INDANG,7th,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.214736,120.852675
Region IV-A,Cavite,108006,Banaba Lejos Elementary School,INDANG,7th,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.23491,120.82973
Region IV-A,Cavite,108010,Calumpang Lejos Elementary School,INDANG,7th,1,4STY16CL,,16,,,,,,16,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.2335782,120.849526
Region IV-A,Cavite,301201,Indang Integrated National High School,INDANG,7th,1,4STY16CL,,16,,,,,,16,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,USUFRUCT,,1,0,1,0,1,0,0,As per our record,14.2041409,120.8744372
Region IV-A,Cavite,301201,Indang Integrated National High School,INDANG,7th,,4STY8CL,,8,,,,,,8,YES,YES,YES,,"Yes, but NOT drawn to scale",,Y,,USUFRUCT,,1,0,1,0,1,0,0,As per our record,14.2041409,120.8744372
Region IV-A,Cavite,301200,Lumampong Integrated National High School,INDANG,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.15993,120.85911
Region IV-A,Cavite,301200,Lumampong Integrated National High School,INDANG,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.15993,120.85911
Region IV-A,Cavite,164011,Tambo Balagbag Elementary School,INDANG,7th,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.1874245,120.8530779
Region IV-A,Cavite,108002,Tambo Munti Kulit Elementary School,INDANG,7th,1,4STY8CL,,8,,,,,,8,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.1765,120.85984
Region IV-A,Cavite,301167,Amaya School of Home Industries,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.36973,120.82563
Region IV-A,Cavite,301167,Amaya School of Home Industries,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.36973,120.82563
Region IV-A,Cavite,301167,Amaya School of Home Industries,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.36973,120.82563
Region IV-A,Cavite,301167,Amaya School of Home Industries,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.36973,120.82563
Region IV-A,Cavite,301167,Amaya School of Home Industries,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.36973,120.82563
Region IV-A,Cavite,108159,Antonio B. del Rosario Sr. Mem. Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.333724,120.850865
Region IV-A,Cavite,108159,Antonio B. del Rosario Sr. Mem. Elementary School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.333724,120.850865
Region IV-A,Cavite,108170,Felipe Calderon Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.3982,120.85512
Region IV-A,Cavite,108170,Felipe Calderon Elementary School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.3982,120.85512
Region IV-A,Cavite,108161,Florentino Joya Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.3616815,120.8561548
Region IV-A,Cavite,108164,Julugan Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.4042682,120.8469186
Region IV-A,Cavite,108164,Julugan Elementary School,TANZA,7th,,4STY16CL,,16,,,,,,16,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.4042682,120.8469186
Region IV-A,Cavite,108164,Julugan Elementary School,TANZA,7th,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Tax Dec,,1,0,1,0,1,0,1,0,14.4042682,120.8469186
Region IV-A,Cavite,108168,Maximino V. Pangilinan Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.375091,120.8731826
Region IV-A,Cavite,108168,Maximino V. Pangilinan Elementary School,TANZA,7th,,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.375091,120.8731826
Region IV-A,Cavite,108166,Punta Elementary School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.3411286,120.8597727
Region IV-A,Cavite,108166,Punta Elementary School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.3411286,120.8597727
Region IV-A,Cavite,301219,Tanza National Trade School,TANZA,7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.3189,120.86013
Region IV-A,Cavite,301219,Tanza National Trade School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.3189,120.86013
Region IV-A,Cavite,301219,Tanza National Trade School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.3189,120.86013
Region IV-A,Cavite,301219,Tanza National Trade School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.3189,120.86013
Region IV-A,Cavite,301219,Tanza National Trade School,TANZA,7th,,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.3189,120.86013
Region IV-A,Cavite,137042,Agtas Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY20CL,,20,,,,,,20,NO,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2616775,120.8544191
Region IV-A,Cavite,137042,Agtas Elementary School,TRECE MARTIRES CITY (Capital),7th,,4STY12CL,,12,,,,,,12,NO,YES,YES,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,0,As per our record,14.2616775,120.8544191
Region IV-A,Cavite,108178,Aliang Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.287714,120.87173
Region IV-A,Cavite,108180,Conchu Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,TCT under LGU,,1,0,1,0,1,0,1,0,14.2604006,120.8829947
Region IV-A,Cavite,164006,De Ocampo Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,LGU,,1,0,1,0,1,0,1,0,14.29544,120.867114
Region IV-A,Cavite,108182,Hugo Perez Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY20CL,,20,,,,,,20,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,,1,0,1,0,1,0,1,0,14.2793079,120.8919373
Region IV-A,Cavite,108183,Kanggahan Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY16CL,,16,,,,,,16,YES,,,,"Yes, but NOT drawn to scale",,Y,,DODA,Under LGU,1,0,1,0,1,0,1,0,14.28021,120.84837
Region IV-A,Cavite,108184,Lapidario Elementary School,TRECE MARTIRES CITY (Capital),7th,1,4STY12CL,,12,,,,,,12,YES,,,,"Yes, but NOT drawn to scale",,Y,,Titled,,1,0,1,0,1,0,1,0,14.2718333,120.8671363
